duplicate_type,duplicate_key,duplicate_count,sample_row_number,sample_ref_number,sample_recipient_legal_name,sample_recipient_city,sample_recipient_postal_code,sample_agreement_start_date,sample_agreement_value
org_city_postal,org=Wee Care Developmental Day Care Centre|Wee Care Developmental Day Care Centre|city=Halifax|Halifax|postal=B3K 6A6,2,35212,276-2016-2017-Q4-00173,Wee Care Developmental Day Care Centre|Wee Care Developmental Day Care Centre,Halifax|Halifax,B3K 6A6,2017-01-04,11006
org_city_postal,org=KeyIn North Inc.|KeyIn North Inc.|city=Halifax|Halifax|postal=B3J 3K5,2,35213,276-2016-2017-Q4-00174,KeyIn North Inc.|KeyIn North Inc.,Halifax|Halifax,B3J 3K5,2017-03-01,40000
org_city_postal,org=The Theatre Arts Guild|The Theatre Arts Guild|city=Halifax|Halifax|postal=B3M 3Y7,2,35216,276-2016-2017-Q4-00177,The Theatre Arts Guild|The Theatre Arts Guild,Halifax|Halifax,B3M 3Y7,2017-01-21,55038
org_city_postal,org=Opio Technologies Inc.|Opio Technologies Inc.|city=Dartmouth|Dartmouth|postal=B3B 1V6,2,35222,276-2016-2017-Q4-00183,Opio Technologies Inc.|Opio Technologies Inc.,Dartmouth|Dartmouth,B3B 1V6,2017-01-23,50000
org_city_postal,org=Fundy Folk Association|Fundy Folk Association|city=Margaretsville|Margaretsville|postal=B0S 1N0,2,35223,276-2016-2017-Q4-00184,Fundy Folk Association|Fundy Folk Association,Margaretsville|Margaretsville,B0S 1N0,2017-01-12,100125
org_city_postal,org=Institute for Ocean Research Enterprise|Institute for Ocean Research Enterprise|city=Dartmouth|Dartmouth|postal=B2Y 4M9,2,35232,276-2016-2017-Q4-00194,Institute for Ocean Research Enterprise|Institute for Ocean Research Enterprise,Dartmouth|Dartmouth,B2Y 4M9,2017-02-27,323336
org_city_postal,org=Delmore Buddy Daye Learning Institute Inc.|Delmore Buddy Daye Learning Institute Inc.|city=Halifax|Halifax|postal=B3K 1B8,2,35244,276-2016-2017-Q4-00206,Delmore Buddy Daye Learning Institute Inc.|Delmore Buddy Daye Learning Institute Inc.,Halifax|Halifax,B3K 1B8,2017-02-17,57000
org_city_postal,org=Chase's Lobster Pound Limited|Chase's Lobster Pound Limited|city=Pugwash|Pugwash|postal=B0K 1L0,2,35267,276-2016-2017-Q4-00228,Chase's Lobster Pound Limited|Chase's Lobster Pound Limited,Pugwash|Pugwash,B0K 1L0,2017-03-01,300000
org_city_postal,org=Family Business Association - Atlantic|Family Business Association - Atlantic|city=Dartmouth|Dartmouth|postal=B2Y 3G5,2,35269,276-2016-2017-Q4-00230,Family Business Association - Atlantic|Family Business Association - Atlantic,Dartmouth|Dartmouth,B2Y 3G5,2017-03-08,90000
org_city_postal,org=Beaver Bank Community Hall Association|Beaver Bank Community Hall Association|city=Beaver Bank|Beaver Bank|postal=B4E 1K1,2,35276,276-2016-2017-Q4-00237,Beaver Bank Community Hall Association|Beaver Bank Community Hall Association,Beaver Bank|Beaver Bank,B4E 1K1,2017-03-13,21500
org_city_postal,org=The Shaw Group Limited|The Shaw Group Limited|city=Shubenacadie|Shubenacadie|postal=B0N 2H0,2,35285,276-2016-2017-Q4-00246,The Shaw Group Limited|The Shaw Group Limited,Shubenacadie|Shubenacadie,B0N 2H0,2017-03-22,1500000
org_city_postal,org=La Société Historique du Madawaska Inc.|La Société Historique du Madawaska Inc.|city=Edmundston|Edmundston|postal=E3V 2S8,2,35312,276-2016-2017-Q4-00273,La Société Historique du Madawaska Inc.|La Société Historique du Madawaska Inc.,Edmundston|Edmundston,E3V 2S8,2017-01-24,15200
org_city_postal,org=Phoenix Petroleum Ltd.|Phoenix Petroleum Ltd.|city=Fredericton|Fredericton|postal=E3A 9X2,2,35350,276-2016-2017-Q4-00310,Phoenix Petroleum Ltd.|Phoenix Petroleum Ltd.,Fredericton|Fredericton,E3A 9X2,2017-02-09,50000
org_city_postal,org=Le Centre communautaire Sainte-Anne|Le Centre communautaire Sainte-Anne|city=Fredericton|Fredericton|postal=E3B 5W7,2,35355,276-2016-2017-Q4-00315,Le Centre communautaire Sainte-Anne|Le Centre communautaire Sainte-Anne,Fredericton|Fredericton,E3B 5W7,2017-02-23,141460
org_city_postal,org=Club Skirakdoo (2009) Ltée|Club Skirakdoo (2009) Ltée|city=Saint-Léonard|Saint-Léonard|postal=E7E 2K7,2,35357,276-2016-2017-Q4-00317,Club Skirakdoo (2009) Ltée|Club Skirakdoo (2009) Ltée,Saint-Léonard|Saint-Léonard,E7E 2K7,2017-02-27,33450
org_city_postal,org=Communauté rurale de Kedgwick|Communauté rurale de Kedgwick|city=Kedgwick|Kedgwick|postal=E8B 1H8,2,35359,276-2016-2017-Q4-00319,Communauté rurale de Kedgwick|Communauté rurale de Kedgwick,Kedgwick|Kedgwick,E8B 1H8,2017-02-13,31945
org_city_postal,org=IPL Inc.|IPL Inc.|city=Pintendre|Pintendre|postal=G6C 1M9,2,35362,276-2016-2017-Q4-00322,IPL Inc.|IPL Inc.,Pintendre|Pintendre,G6C 1M9,2017-02-13,750000
org_city_postal,org=Communauté Rurale de Saint-André|Communauté Rurale de Saint-André|city=Saint-André|Saint-André|postal=E3Y 2Y6,2,35375,276-2016-2017-Q4-00336,Communauté Rurale de Saint-André|Communauté Rurale de Saint-André,Saint-André|Saint-André,E3Y 2Y6,2017-03-08,66561
org_city_postal,org=Cabot Manufacturing ULC|Cabot Manufacturing ULC|city=Dieppe|Dieppe|postal=E1A7E9,2,35412,276-2016-2017-Q4-00371,Cabot Manufacturing ULC|Cabot Manufacturing ULC,Dieppe|Dieppe,E1A7E9,2017-01-18,500000
org_city_postal,org=Slyce Canada Inc.|Slyce Canada Inc.|city=New Waterford|New Waterford|postal=B1H 5V8,2,35414,276-2016-2017-Q4-00374,Slyce Canada Inc.|Slyce Canada Inc.,New Waterford|New Waterford,B1H 5V8,2017-02-15,500000
org_city_postal,org=The Regional Occupational Centre Society|The Regional Occupational Centre Society|city=Port Hawkesbury|Port Hawkesbury|postal=B9A 3A3,2,35426,276-2016-2017-Q4-00387,The Regional Occupational Centre Society|The Regional Occupational Centre Society,Port Hawkesbury|Port Hawkesbury,B9A 3A3,2017-03-06,500000
org_city_postal,org=Johnson GEO CENTRE Foundation Inc.|Johnson GEO CENTRE Foundation Inc.|city=St. John's|St. John's|postal=A1A 1B2,2,35466,276-2017-2018-Q1-00026,Johnson GEO CENTRE Foundation Inc.|Johnson GEO CENTRE Foundation Inc.,St. John's|St. John's,A1A 1B2,2017-04-13,35819
org_city_postal,org=Northern Lights Fishing Lodge (2007) Ltd.|Northern Lights Fishing Lodge (2007) Ltd.|city=Labrador City|Labrador City|postal=A2V 2K5,2,35523,276-2017-2018-Q1-00082,Northern Lights Fishing Lodge (2007) Ltd.|Northern Lights Fishing Lodge (2007) Ltd.,Labrador City|Labrador City,A2V 2K5,2017-05-03,50000
org_city_postal,org=Town of St. Lewis|Town of St. Lewis|city=St. Lewis|St. Lewis|postal=A0K 4W0,2,35535,276-2017-2018-Q1-00095,Town of St. Lewis|Town of St. Lewis,St. Lewis|St. Lewis,A0K 4W0,2017-06-22,23979
org_city_postal,org=Sequence Bioinformatics Inc.|Sequence Bioinformatics Inc.|city=St. John's|St. John's|postal=A1C 1B2,2,35544,276-2017-2018-Q1-00104,Sequence Bioinformatics Inc.|Sequence Bioinformatics Inc.,St. John's|St. John's,A1C 1B2,2017-05-30,500000
org_city_postal,org=Courtney Howell|Courtney Howell|city=Grates Cove|Grates Cove|postal=A0A 2L0,2,35567,276-2017-2018-Q1-00130,Courtney Howell|Courtney Howell,Grates Cove|Grates Cove,A0A 2L0,2017-06-15,50000
org_city_postal,org=Évangéline ATV Club Inc|Évangéline ATV Club Inc|city=Wellington|Wellington|postal=C0B 2E0,2,35593,276-2017-2018-Q1-00157,Évangéline ATV Club Inc|Évangéline ATV Club Inc,Wellington|Wellington,C0B 2E0,2017-04-13,29607
org_city_postal,org=New Leaf Essentials (East) Ltd.|New Leaf Essentials (East) Ltd.|city=Innisfail|Innisfail|postal=T4G 1S7,2,35629,276-2017-2018-Q1-00195,New Leaf Essentials (East) Ltd.|New Leaf Essentials (East) Ltd.,Innisfail|Innisfail,T4G 1S7,2017-05-15,500000
org_city_postal,org=Justice Knowledge Network Inc.|Justice Knowledge Network Inc.|city=Charlottetown|Charlottetown|postal=C1A 7K7,2,35630,276-2017-2018-Q1-00196,Justice Knowledge Network Inc.|Justice Knowledge Network Inc.,Charlottetown|Charlottetown,C1A 7K7,2017-05-29,50000
org_city_postal,org=New Generation Seafood Ltd.|New Generation Seafood Ltd.|city=Milton Highlands|Milton Highlands|postal=B5A 5K2,2,35677,276-2017-2018-Q1-00241,New Generation Seafood Ltd.|New Generation Seafood Ltd.,Milton Highlands|Milton Highlands,B5A 5K2,2017-04-19,70000
org_city_postal,org=Affinio Inc.|Affinio Inc.|city=Halifax|Halifax|postal=B3L 4T9,2,35691,276-2017-2018-Q1-00256,Affinio Inc.|Affinio Inc.,Halifax|Halifax,B3L 4T9,2017-05-01,199876
org_city_postal,org=Bandha Nutrition Products|Bandha Nutrition Products|city=Halifax|Halifax|postal=B3L 1Z2,2,35697,276-2017-2018-Q1-00262,Bandha Nutrition Products|Bandha Nutrition Products,Halifax|Halifax,B3L 1Z2,2017-05-03,28800
org_city_postal,org=Cape John Crabs and Seafoods Limited|Cape John Crabs and Seafoods Limited|city=River John|River John|postal=B0X 1N0,2,35716,276-2017-2018-Q1-00282,Cape John Crabs and Seafoods Limited|Cape John Crabs and Seafoods Limited,River John|River John,B0X 1N0,2017-06-16,372500
org_city_postal,org=MJR Aquaculture Inc.|MJR Aquaculture Inc.|city=Grande-Digue|Grande-Digue|postal=E4R 4G1,2,35798,276-2017-2018-Q1-00368,MJR Aquaculture Inc.|MJR Aquaculture Inc.,Grande-Digue|Grande-Digue,E4R 4G1,2017-05-12,22882
org_city_postal,org=ÉRABLIÈRE LE FRUIT D'ÉRABLE INC.|ÉRABLIÈRE LE FRUIT D'ÉRABLE INC.|city=Saint-Quentin|Saint-Quentin|postal=E8A 1N2,2,35801,276-2017-2018-Q1-00371,ÉRABLIÈRE LE FRUIT D'ÉRABLE INC.|ÉRABLIÈRE LE FRUIT D'ÉRABLE INC.,Saint-Quentin|Saint-Quentin,E8A 1N2,2017-05-25,62500
org_city_postal,org=Carleton County Historical Society Inc.|Carleton County Historical Society Inc.|city=Woodstock|Woodstock|postal=E7M 1L5,2,35808,276-2017-2018-Q1-00378,Carleton County Historical Society Inc.|Carleton County Historical Society Inc.,Woodstock|Woodstock,E7M 1L5,2017-05-22,5715
org_city_postal,org=Salon de la forêt|Salon de la forêt|city=Edmundston|Edmundston|postal=E3V 3L1,2,35827,276-2017-2018-Q1-00398,Salon de la forêt|Salon de la forêt,Edmundston|Edmundston,E3V 3L1,2017-06-26,5000
org_city_postal,org=Ceilidh  Trails Groomers Association|Ceilidh  Trails Groomers Association|city=Port Hood|Port Hood|postal=B0E 2W0,2,35842,276-2017-2018-Q1-00411,Ceilidh  Trails Groomers Association|Ceilidh  Trails Groomers Association,Port Hood|Port Hood,B0E 2W0,2017-04-19,88575
org_city_postal,org=Biosphere Northeast Trails Association|Biosphere Northeast Trails Association|city=Baddeck|Baddeck|postal=BOE 1BO,2,35853,276-2017-2018-Q1-00423,Biosphere Northeast Trails Association|Biosphere Northeast Trails Association,Baddeck|Baddeck,BOE 1BO,2017-05-24,50000
org_city_postal,org=Baille Ard Recreation Association|Baille Ard Recreation Association|city=Sydney|Sydney|postal=B1P 6T8,2,35856,276-2017-2018-Q1-00426,Baille Ard Recreation Association|Baille Ard Recreation Association,Sydney|Sydney,B1P 6T8,2017-06-19,27250
org_city_postal,org=Harbour Authority of Cox's Cove|Harbour Authority of Cox's Cove|city=Cox's Cove|Cox's Cove|postal=A0L 1C0,2,35930,276-2017-2018-Q2-00074,Harbour Authority of Cox's Cove|Harbour Authority of Cox's Cove,Cox's Cove|Cox's Cove,A0L 1C0,2017-08-25,7500
org_city_postal,org=Project Peat Inc.|Project Peat Inc.|city=St. John's|St. John's|postal=A1B 0J3,2,35941,276-2017-2018-Q2-00085,Project Peat Inc.|Project Peat Inc.,St. John's|St. John's,A1B 0J3,2017-09-06,100000
org_city_postal,org=Triton Ocean Products Limited|Triton Ocean Products Limited|city=Triton|Triton|postal=A0J 1V0,2,35943,276-2017-2018-Q2-00087,Triton Ocean Products Limited|Triton Ocean Products Limited,Triton|Triton,A0J 1V0,2017-09-12,167000
org_city_postal,org=Grieg NL Nurseries Ltd.|Grieg NL Nurseries Ltd.|city=Marystown|Marystown|postal=A0E 2M0,2,35954,276-2017-2018-Q2-00097,Grieg NL Nurseries Ltd.|Grieg NL Nurseries Ltd.,Marystown|Marystown,A0E 2M0,2017-09-13,10000000
org_city_postal,org=Fitz's Mobile Welding Inc.|Fitz's Mobile Welding Inc.|city=Harbour Grace|Harbour Grace|postal=A0A 2M0,2,35956,276-2017-2018-Q2-00099,Fitz's Mobile Welding Inc.|Fitz's Mobile Welding Inc.,Harbour Grace|Harbour Grace,A0A 2M0,2017-08-16,50000
org_city_postal,org=Abegweit Conservation Society|Abegweit Conservation Society|city=Scotchfort|Scotchfort|postal=C0A 1T0,2,36016,276-2017-2018-Q2-00158,Abegweit Conservation Society|Abegweit Conservation Society,Scotchfort|Scotchfort,C0A 1T0,2017-07-21,211982
org_city_postal,org=Terry McFadyen|Terry McFadyen|city=Foxley River|Foxley River|postal=C0B 1H0,2,36034,276-2017-2018-Q2-00178,Terry McFadyen|Terry McFadyen,Foxley River|Foxley River,C0B 1H0,2017-08-10,13000
org_city_postal,org=MicroSintesis Inc.|MicroSintesis Inc.|city=Charlottetown|Charlottetown|postal=C1A 4P3,2,36049,276-2017-2018-Q2-00193,MicroSintesis Inc.|MicroSintesis Inc.,Charlottetown|Charlottetown,C1A 4P3,2017-09-15,366341
org_city_postal,org=Dragon Veterinary Canada Limited|Dragon Veterinary Canada Limited|city=Antigonish|Antigonish|postal=B2G 2C2,2,36054,276-2017-2018-Q2-00198,Dragon Veterinary Canada Limited|Dragon Veterinary Canada Limited,Antigonish|Antigonish,B2G 2C2,2017-07-04,100000
org_city_postal,org=Canada Rope and Twine Ltd.|Canada Rope and Twine Ltd.|city=Bedford|Bedford|postal=B3B 1H1,2,36075,276-2017-2018-Q2-00222,Canada Rope and Twine Ltd.|Canada Rope and Twine Ltd.,Bedford|Bedford,B3B 1H1,2017-07-20,222250
org_city_postal,org=Lunenburg Yacht Club|Lunenburg Yacht Club|city=Lunenburg|Lunenburg|postal=B0J 2C0,2,36078,276-2017-2018-Q2-00225,Lunenburg Yacht Club|Lunenburg Yacht Club,Lunenburg|Lunenburg,B0J 2C0,2017-07-21,155000
org_city_postal,org=Ironworks Distillery Inc.|Ironworks Distillery Inc.|city=Lunenburg|Lunenburg|postal=B0J 2C0,2,36085,276-2017-2018-Q2-00232,Ironworks Distillery Inc.|Ironworks Distillery Inc.,Lunenburg|Lunenburg,B0J 2C0,2017-08-06,159748
org_city_postal,org=Sea Lock Investment Ltd|Sea Lock Investment Ltd|city=Port Mouton|Port Mouton|postal=B0T 1T0,2,36087,276-2017-2018-Q2-00234,Sea Lock Investment Ltd|Sea Lock Investment Ltd,Port Mouton|Port Mouton,B0T 1T0,2017-08-10,500000
org_city_postal,org=Geomatics Association of Nova Scotia (GANS)|Geomatics Association of Nova Scotia (GANS)|city=Halifax|Halifax|postal=B3J 2V9,2,36092,276-2017-2018-Q2-00239,Geomatics Association of Nova Scotia (GANS)|Geomatics Association of Nova Scotia (GANS),Halifax|Halifax,B3J 2V9,2017-09-12,100125
org_city_postal,org=Amherst Curling Club|Amherst Curling Club|city=Amherst|Amherst|postal=B4H 1W2,2,36096,276-2017-2018-Q2-00243,Amherst Curling Club|Amherst Curling Club,Amherst|Amherst,B4H 1W2,2017-08-09,37000
org_city_postal,org=The Canadian Association for Community Living - Antigonish Branch|The Canadian Association for Community Living - Antigonish Branch|city=Antigonish|Antigonish|postal=B2G 1Y7,2,36102,276-2017-2018-Q2-00249,The Canadian Association for Community Living - Antigonish Branch|The Canadian Association for Community Living - Antigonish Branch,Antigonish|Antigonish,B2G 1Y7,2017-08-24,624994
org_city_postal,"org=Royal Canadian Legion, Branch #23 (Doaktown)|Royal Canadian Legion, Branch #23 (Doaktown)|city=Doaktown|Doaktown|postal=E9C 1B8",2,36133,276-2017-2018-Q2-00280,"Royal Canadian Legion, Branch #23 (Doaktown)|Royal Canadian Legion, Branch #23 (Doaktown)",Doaktown|Doaktown,E9C 1B8,2017-07-30,29353
org_city_postal,org=Bath Knights Inc.|Bath Knights Inc.|city=Beechwood|Beechwood|postal=E7J 1X2,2,36167,276-2017-2018-Q2-00314,Bath Knights Inc.|Bath Knights Inc.,Beechwood|Beechwood,E7J 1X2,2017-08-10,48250
org_city_postal,org=3306248 Nova Scotia Limited|3306248 Nova Scotia Limited|city=Inverness|Inverness|postal=B0E 1N0,2,36236,276-2017-2018-Q2-00382,3306248 Nova Scotia Limited|3306248 Nova Scotia Limited,Inverness|Inverness,B0E 1N0,2017-08-01,500000
org_city_postal,org=Seawall Trail Society|Seawall Trail Society|city=Dingwall|Dingwall|postal=BOC 1GO,2,36250,276-2017-2018-Q2-00397,Seawall Trail Society|Seawall Trail Society,Dingwall|Dingwall,BOC 1GO,2017-09-25,30000
org_city_postal,org=eDNAtec Inc.|eDNAtec Inc.|city=St. John's|St. John's|postal=A1A 0L4,2,36279,276-2017-2018-Q3-00022,eDNAtec Inc.|eDNAtec Inc.,St. John's|St. John's,A1A 0L4,2017-10-12,2997276
org_city_postal,org=Innu Nation|Innu Nation|city=Sheshatshiu|Sheshatshiu|postal=A0P 1M0,2,36282,276-2017-2018-Q3-00025,Innu Nation|Innu Nation,Sheshatshiu|Sheshatshiu,A0P 1M0,2017-10-14,15000
org_city_postal,"org=Royal Canadian Legion, Branch #65|Royal Canadian Legion, Branch #65|city=Brigus|Brigus|postal=A0A 3W0",2,36288,276-2017-2018-Q3-00032,"Royal Canadian Legion, Branch #65|Royal Canadian Legion, Branch #65",Brigus|Brigus,A0A 3W0,2017-11-01,18900
org_city_postal,org=P.F. Collins Customs Broker Limited|P.F. Collins Customs Broker Limited|city=St. John's|St. John's|postal=A1C 5X7,2,36291,276-2017-2018-Q3-00035,P.F. Collins Customs Broker Limited|P.F. Collins Customs Broker Limited,St. John's|St. John's,A1C 5X7,2017-10-12,537500
org_city_postal,org=Dildo Brewing Company Ltd.|Dildo Brewing Company Ltd.|city=Dildo|Dildo|postal=A0B 1P0,2,36301,276-2017-2018-Q3-00047,Dildo Brewing Company Ltd.|Dildo Brewing Company Ltd.,Dildo|Dildo,A0B 1P0,2017-10-18,150000
org_city_postal,org=Frontier Subsea Inc.|Frontier Subsea Inc.|city=Paradise|Paradise|postal=A1L 4A2,2,36306,276-2017-2018-Q3-00052,Frontier Subsea Inc.|Frontier Subsea Inc.,Paradise|Paradise,A1L 4A2,2017-10-26,30000
org_city_postal,org=Sea of Whales Adventures Ltd.|Sea of Whales Adventures Ltd.|city=Trinity|Trinity|postal=A0C 2S0,2,36314,276-2017-2018-Q3-00060,Sea of Whales Adventures Ltd.|Sea of Whales Adventures Ltd.,Trinity|Trinity,A0C 2S0,2017-10-23,76500
org_city_postal,org=Secret Cove Brewing Company Ltd.|Secret Cove Brewing Company Ltd.|city=Port au Port East|Port au Port East|postal=A0N 1T0,2,36339,276-2017-2018-Q3-00086,Secret Cove Brewing Company Ltd.|Secret Cove Brewing Company Ltd.,Port au Port East|Port au Port East,A0N 1T0,2017-12-04,140000
org_city_postal,org=Marine Services International (2008) Ltd.|Marine Services International (2008) Ltd.|city=St. John's|St. John's|postal=A1A 5B5,2,36353,276-2017-2018-Q3-00100,Marine Services International (2008) Ltd.|Marine Services International (2008) Ltd.,St. John's|St. John's,A1A 5B5,2017-12-18,50000
org_city_postal,org=Dover Fish Hatchery Ltd.|Dover Fish Hatchery Ltd.|city=Letang|Letang|postal=E5C 2A8,2,36371,276-2017-2018-Q3-00117,Dover Fish Hatchery Ltd.|Dover Fish Hatchery Ltd.,Letang|Letang,E5C 2A8,2017-11-15,300000
org_city_postal,org=Glooscap Ventures Management|Glooscap Ventures Management|city=Hantsport|Hantsport|postal=B0P 1P0,2,36387,276-2017-2018-Q3-00134,Glooscap Ventures Management|Glooscap Ventures Management,Hantsport|Hantsport,B0P 1P0,2017-10-17,105169
org_city_postal,org=Interplay Design & Manufacturing Inc.|Interplay Design & Manufacturing Inc.|city=Bridgetown|Bridgetown|postal=B0S 1C0,2,36399,276-2017-2018-Q3-00147,Interplay Design & Manufacturing Inc.|Interplay Design & Manufacturing Inc.,Bridgetown|Bridgetown,B0S 1C0,2017-11-14,61675
org_city_postal,org=SimpleBI Inc.|SimpleBI Inc.|city=Halifax|Halifax|postal=B3M 2Y5,2,36412,276-2017-2018-Q3-00160,SimpleBI Inc.|SimpleBI Inc.,Halifax|Halifax,B3M 2Y5,2017-12-01,50000
org_city_postal,org=Elgin Eco Association Inc.|Elgin Eco Association Inc.|city=Elgin|Elgin|postal=E4Z 2J8,2,36454,276-2017-2018-Q3-00202,Elgin Eco Association Inc.|Elgin Eco Association Inc.,Elgin|Elgin,E4Z 2J8,2017-10-10,10120
org_city_postal,org=New Brunswick Potato Museum Inc.|New Brunswick Potato Museum Inc.|city=Florenceville|Florenceville|postal=E7L 3K5,2,36455,276-2017-2018-Q3-00203,New Brunswick Potato Museum Inc.|New Brunswick Potato Museum Inc.,Florenceville|Florenceville,E7L 3K5,2017-10-05,14560
org_city_postal,org=Burbank Water and Wastewater Inc|Burbank Water and Wastewater Inc|city=Centreville|Centreville|postal=E7K 2M4,2,36486,276-2017-2018-Q3-00236,Burbank Water and Wastewater Inc|Burbank Water and Wastewater Inc,Centreville|Centreville,E7K 2M4,2017-10-26,500000
org_city_postal,"org=Recreaplex, Inc.|Recreaplex, Inc.|city=Dalhousie|Dalhousie|postal=E8C 1Y6",2,36505,276-2017-2018-Q3-00255,"Recreaplex, Inc.|Recreaplex, Inc.",Dalhousie|Dalhousie,E8C 1Y6,2017-11-27,150000
org_city_postal,org=York County Cider Corporation|York County Cider Corporation|city=Fredericton|Fredericton|postal=E3A 1B8,2,36516,276-2017-2018-Q3-00266,York County Cider Corporation|York County Cider Corporation,Fredericton|Fredericton,E3A 1B8,2017-12-11,75995
org_city_postal,org=Coopérative forestière du Nord-Ouest ltée|Coopérative forestière du Nord-Ouest ltée|city=Clair|Clair|postal=E7A 2G6,2,36519,276-2017-2018-Q3-00269,Coopérative forestière du Nord-Ouest ltée|Coopérative forestière du Nord-Ouest ltée,Clair|Clair,E7A 2G6,2017-12-18,85875
org_city_postal,org=Ingonish Harbour Resort Inc|Ingonish Harbour Resort Inc|city=Ingonish Beach|Ingonish Beach|postal=B0C 1L0,2,36528,276-2017-2018-Q3-00278,Ingonish Harbour Resort Inc|Ingonish Harbour Resort Inc,Ingonish Beach|Ingonish Beach,B0C 1L0,2017-11-20,260000
